0.00000000000000000 0.00001420000000000 0.00000000000000000 0.00000980000000000 1
0.00000000000000000 0.00001740000000000 0.00000000000000000 0.00001940000000000 2
0.00000000000000013 0.00002640000000000 0.00000000000000013 0.00003260000000000 3
0.00000000000000032 0.00004540000000000 0.00000000000000032 0.00003260000000000 4
0.00000000000000298 0.00007640000000000 0.00000000000000298 0.00004080000000000 5
0.00000000000000045 0.00011900000000000 0.00000000000000045 0.00005300000000000 6
0.00000000000000099 0.00017880000000000 0.00000000000000099 0.00005640000000000 7
0.00000000000000065 0.00025900000000000 0.00000000000000065 0.00008240000000000 8
0.00000000000000132 0.00036540000000000 0.00000000000000132 0.00007460000000000 9
0.00000000000000234 0.00170560000000000 0.00000000000000234 0.00012700000000000 10
0.00000000000000151 0.00064720000000000 0.00000000000000151 0.00010100000000000 11
0.00000000000000188 0.00091960000000000 0.00000000000000188 0.00012620000000000 12
0.00000000000000352 0.00128780000000000 0.00000000000000352 0.00014900000000000 13
0.00000000000001312 0.00134040000000000 0.00000000000001312 0.00013760000000000 14
0.00000000000000483 0.00189900000000000 0.00000000000000483 0.00016380000000000 15
0.00000000000000223 0.00211600000000000 0.00000000000000223 0.00019840000000000 16
0.00000000000000766 0.00306640000000000 0.00000000000000766 0.00023340000000000 17
0.00000000000000487 0.00328660000000000 0.00000000000000487 0.00025640000000000 18
0.00000000000000776 0.00393720000000000 0.00000000000000776 0.00024820000000000 19
0.00000000000000718 0.00416060000000000 0.00000000000000718 0.00023880000000000 20
0.00000000000000858 0.00457340000000000 0.00000000000000858 0.00023700000000000 21
0.00000000000000760 0.00538960000000000 0.00000000000000760 0.00029680000000000 22
0.00000000000000815 0.00630320000000000 0.00000000000000815 0.00033160000000000 23
0.00000000000019452 0.00767300000000000 0.00000000000019452 0.00042720000000000 24
0.00000000000000847 0.00821040000000000 0.00000000000000847 0.00046460000000000 25
0.00000000000001114 0.00948700000000000 0.00000000000001114 0.00037060000000000 26
0.00000000000001143 0.01050360000000000 0.00000000000001143 0.00040700000000000 27
0.00000000000001686 0.01144600000000000 0.00000000000001686 0.00038980000000000 28
0.00000000000002438 0.01209500000000000 0.00000000000002438 0.00042300000000000 29
0.00000000000001212 0.01339760000000001 0.00000000000001212 0.00037260000000000 30
0.00000000000001674 0.01419480000000000 0.00000000000001674 0.00037840000000000 31
0.00000000000002162 0.01523260000000000 0.00000000000002162 0.00038340000000000 32
0.00000000000005219 0.01669160000000000 0.00000000000005219 0.00039500000000000 33
0.00000000000001175 0.01831800000000000 0.00000000000001175 0.00042340000000000 34
0.00000000000001994 0.02006940000000000 0.00000000000001994 0.00043580000000000 35
0.00000000000002626 0.02191260000000000 0.00000000000002626 0.00046860000000000 36
